GPU_Key,CPU_Key,GameName,GameResolution,GameSetting,FPS,G3Dmark,cpuMark
rtx2070super,52600,leagueOfLegends,1080.0,max,215.4,18168.0,13195.0
rtx2070super,71700x,leagueOfLegends,1080.0,max,208.3,18168.0,15496.0
rtx2070,93900x,leagueOfLegends,1080.0,max,242.9,16079.0,32751.0
rtx2070,73800x,leagueOfLegends,1080.0,max,240.7,16079.0,23275.0
rtx2070,73700x,leagueOfLegends,1080.0,max,237.3,16079.0,22716.0
rtx2070,53600x,leagueOfLegends,1080.0,max,236.1,16079.0,18285.0
rtx2070,53600,leagueOfLegends,1080.0,max,229.3,16079.0,17822.0
rtx2070,52600x,leagueOfLegends,1080.0,max,222.5,16079.0,14053.0
rtx2070,51600x,leagueOfLegends,1080.0,max,208.9,16079.0,12943.0
rtx2070,52600,leagueOfLegends,1080.0,max,206.6,16079.0,13195.0
rtx2070,71700x,leagueOfLegends,1080.0,max,199.8,16079.0,15496.0
rtx2060super,93900x,leagueOfLegends,1080.0,max,232.6,16514.0,32751.0
rtx2060super,73800x,leagueOfLegends,1080.0,max,230.4,16514.0,23275.0
rtx2060super,73700x,leagueOfLegends,1080.0,max,227.2,16514.0,22716.0
rtx2060super,53600x,leagueOfLegends,1080.0,max,226.1,16514.0,18285.0
rtx2060super,53600,leagueOfLegends,1080.0,max,219.6,16514.0,17822.0
rtx2060super,52600x,leagueOfLegends,1080.0,max,213.1,16514.0,14053.0
rtx2060super,51600x,leagueOfLegends,1080.0,max,200.0,16514.0,12943.0
rtx2060super,52600,leagueOfLegends,1080.0,max,197.9,16514.0,13195.0
rtx2060super,71700x,leagueOfLegends,1080.0,max,191.3,16514.0,15496.0
rtx2060,93900x,leagueOfLegends,1080.0,max,224.8,13953.0,32751.0
rtx2060,73800x,leagueOfLegends,1080.0,max,222.7,13953.0,23275.0
rtx2060,73700x,leagueOfLegends,1080.0,max,219.6,13953.0,22716.0
rtx2060,53600x,leagueOfLegends,1080.0,max,218.5,13953.0,18285.0
rtx2060,53600,leagueOfLegends,1080.0,max,212.2,13953.0,17822.0
rtx2060,52600x,leagueOfLegends,1080.0,max,206.0,13953.0,14053.0
rtx2060,51600x,leagueOfLegends,1080.0,max,193.4,13953.0,12943.0
rtx2060,52600,leagueOfLegends,1080.0,max,191.3,13953.0,13195.0
rtx2060,71700x,leagueOfLegends,1080.0,max,185.0,13953.0,15496.0
gtx1070ti,93900x,leagueOfLegends,1080.0,max,219.7,14500.0,32751.0
gtx1070ti,73800x,leagueOfLegends,1080.0,max,217.6,14500.0,23275.0
gtx1070ti,73700x,leagueOfLegends,1080.0,max,214.5,14500.0,22716.0
gtx1070ti,53600x,leagueOfLegends,1080.0,max,213.5,14500.0,18285.0
gtx1070ti,53600,leagueOfLegends,1080.0,max,207.4,14500.0,17822.0
gtx1070ti,52600x,leagueOfLegends,1080.0,max,201.2,14500.0,14053.0
gtx1070ti,51600x,leagueOfLegends,1080.0,max,190.1,14500.0,12943.0
gtx1070ti,52600,leagueOfLegends,1080.0,max,186.9,14500.0,13195.0
gtx1070ti,71700x,leagueOfLegends,1080.0,max,181.2,14500.0,15496.0
gtx1660ti,93900x,leagueOfLegends,1080.0,max,201.6,11794.0,32751.0
gtx1660ti,73800x,leagueOfLegends,1080.0,max,199.7,11794.0,23275.0
gtx1660ti,73700x,leagueOfLegends,1080.0,max,196.9,11794.0,22716.0
gtx1660ti,53600x,leagueOfLegends,1080.0,max,195.9,11794.0,18285.0
gtx1660ti,53600,leagueOfLegends,1080.0,max,190.3,11794.0,17822.0
gtx1660ti,52600x,leagueOfLegends,1080.0,max,184.7,11794.0,14053.0
gtx1660ti,51600x,leagueOfLegends,1080.0,max,173.4,11794.0,12943.0
gtx1660ti,52600,leagueOfLegends,1080.0,max,171.5,11794.0,13195.0
gtx1660ti,71700x,leagueOfLegends,1080.0,max,165.8,11794.0,15496.0
gtx1660super,93900x,leagueOfLegends,1080.0,max,199.0,12732.0,32751.0
gtx1660super,73800x,leagueOfLegends,1080.0,max,197.1,12732.0,23275.0
gtx1660super,73700x,leagueOfLegends,1080.0,max,194.3,12732.0,22716.0
gtx1660super,53600x,leagueOfLegends,1080.0,max,193.4,12732.0,18285.0
gtx1660super,53600,leagueOfLegends,1080.0,max,187.8,12732.0,17822.0
gtx1660super,52600x,leagueOfLegends,1080.0,max,182.3,12732.0,14053.0
gtx1660super,51600x,leagueOfLegends,1080.0,max,171.1,12732.0,12943.0
gtx1660super,52600,leagueOfLegends,1080.0,max,169.3,12732.0,13195.0
gtx1660super,71700x,leagueOfLegends,1080.0,max,163.7,12732.0,15496.0
gtx980ti,93900x,leagueOfLegends,1080.0,max,199.0,13864.0,32751.0
gtx980ti,73800x,leagueOfLegends,1080.0,max,197.1,13864.0,23275.0
gtx980ti,73700x,leagueOfLegends,1080.0,max,194.3,13864.0,22716.0
gtx980ti,53600x,leagueOfLegends,1080.0,max,193.4,13864.0,18285.0
gtx980ti,53600,leagueOfLegends,1080.0,max,187.8,13864.0,17822.0
gtx980ti,52600x,leagueOfLegends,1080.0,max,182.3,13864.0,14053.0
gtx980ti,51600x,leagueOfLegends,1080.0,max,171.1,13864.0,12943.0
gtx980ti,52600,leagueOfLegends,1080.0,max,169.3,13864.0,13195.0
gtx980ti,71700x,leagueOfLegends,1080.0,max,163.7,13864.0,15496.0
gtx1660,93900x,leagueOfLegends,1080.0,max,193.8,11695.0,32751.0
gtx1660,73800x,leagueOfLegends,1080.0,max,192.0,11695.0,23275.0
gtx1660,73700x,leagueOfLegends,1080.0,max,189.3,11695.0,22716.0
gtx1660,53600x,leagueOfLegends,1080.0,max,188.4,11695.0,18285.0
gtx1660,53600,leagueOfLegends,1080.0,max,183.0,11695.0,17822.0
gtx1660,52600x,leagueOfLegends,1080.0,max,177.6,11695.0,14053.0
gtx1660,51600x,leagueOfLegends,1080.0,max,166.7,11695.0,12943.0
gtx1660,52600,leagueOfLegends,1080.0,max,164.9,11695.0,13195.0
gtx1660,71700x,leagueOfLegends,1080.0,max,159.4,11695.0,15496.0
gtx980,93900x,leagueOfLegends,1080.0,max,168.0,11237.0,32751.0
gtx980,73800x,leagueOfLegends,1080.0,max,166.4,11237.0,23275.0
gtx980,73700x,leagueOfLegends,1080.0,max,164.1,11237.0,22716.0
gtx980,53600x,leagueOfLegends,1080.0,max,163.3,11237.0,18285.0
gtx980,53600,leagueOfLegends,1080.0,max,158.6,11237.0,17822.0
gtx980,52600x,leagueOfLegends,1080.0,max,153.9,11237.0,14053.0
gtx980,51600x,leagueOfLegends,1080.0,max,144.5,11237.0,12943.0
gtx980,52600,leagueOfLegends,1080.0,max,142.9,11237.0,13195.0
gtx980,71700x,leagueOfLegends,1080.0,max,138.2,11237.0,15496.0
gtx10605gb,93900x,leagueOfLegends,1080.0,max,165.4,8704.0,32751.0
gtx10605gb,73800x,leagueOfLegends,1080.0,max,163.9,8704.0,23275.0
gtx10605gb,73700x,leagueOfLegends,1080.0,max,161.5,8704.0,22716.0
gtx10605gb,53600x,leagueOfLegends,1080.0,max,160.8,8704.0,18285.0
gtx10605gb,53600,leagueOfLegends,1080.0,max,156.1,8704.0,17822.0
gtx10605gb,52600x,leagueOfLegends,1080.0,max,151.5,8704.0,14053.0
gtx10605gb,51600x,leagueOfLegends,1080.0,max,142.1,8704.0,12943.0
gtx10605gb,52600,leagueOfLegends,1080.0,max,140.7,8704.0,13195.0
gtx10605gb,71700x,leagueOfLegends,1080.0,max,136.3,8704.0,15496.0
gtx970,93900x,leagueOfLegends,1080.0,max,157.6,9688.0,32751.0
gtx970,73800x,leagueOfLegends,1080.0,max,156.2,9688.0,23275.0
gtx970,73700x,leagueOfLegends,1080.0,max,154.0,9688.0,22716.0
gtx970,53600x,leagueOfLegends,1080.0,max,153.2,9688.0,18285.0
gtx970,53600,leagueOfLegends,1080.0,max,148.8,9688.0,17822.0
gtx970,52600x,leagueOfLegends,1080.0,max,144.4,9688.0,14053.0
gtx970,51600x,leagueOfLegends,1080.0,max,135.6,9688.0,12943.0
gtx970,52600,leagueOfLegends,1080.0,max,134.1,9688.0,13195.0
gtx970,71700x,leagueOfLegends,1080.0,max,129.7,9688.0,15496.0
gtx1050ti,93900x,leagueOfLegends,1080.0,max,118.9,6314.0,32751.0
gtx1050ti,73800x,leagueOfLegends,1080.0,max,117.8,6314.0,23275.0
gtx1050ti,73700x,leagueOfLegends,1080.0,max,116.1,6314.0,22716.0
gtx1050ti,53600x,leagueOfLegends,1080.0,max,115.5,6314.0,18285.0
gtx1050ti,53600,leagueOfLegends,1080.0,max,112.2,6314.0,17822.0
gtx1050ti,52600x,leagueOfLegends,1080.0,max,108.9,6314.0,14053.0
gtx1050ti,51600x,leagueOfLegends,1080.0,max,102.9,6314.0,12943.0
gtx1050ti,52600,leagueOfLegends,1080.0,max,101.1,6314.0,13195.0
gtx1050ti,71700x,leagueOfLegends,1080.0,max,98.3,6314.0,15496.0
rx5700xt,93900x,leagueOfLegends,1080.0,max,235.2,16892.0,32751.0
rx5700xt,73800x,leagueOfLegends,1080.0,max,233.0,16892.0,23275.0
rx5700xt,73700x,leagueOfLegends,1080.0,max,229.7,16892.0,22716.0
rx5700xt,53600x,leagueOfLegends,1080.0,max,228.6,16892.0,18285.0
rx5700xt,53600,leagueOfLegends,1080.0,max,222.0,16892.0,17822.0
rx5700xt,52600x,leagueOfLegends,1080.0,max,215.4,16892.0,14053.0
rx5700xt,51600x,leagueOfLegends,1080.0,max,202.2,16892.0,12943.0
rx5700xt,52600,leagueOfLegends,1080.0,max,200.1,16892.0,13195.0
rx5700xt,71700x,leagueOfLegends,1080.0,max,193.5,16892.0,15496.0
rx5700,93900x,leagueOfLegends,1080.0,max,227.4,14729.0,32751.0
rx5700,73800x,leagueOfLegends,1080.0,max,225.3,14729.0,23275.0
rx5700,73700x,leagueOfLegends,1080.0,max,222.1,14729.0,22716.0
rx5700,53600x,leagueOfLegends,1080.0,max,221.0,14729.0,18285.0
rx5700,53600,leagueOfLegends,1080.0,max,214.7,14729.0,17822.0
rx5700,52600x,leagueOfLegends,1080.0,max,208.3,14729.0,14053.0
rx5700,51600x,leagueOfLegends,1080.0,max,195.6,14729.0,12943.0
rx5700,52600,leagueOfLegends,1080.0,max,193.5,14729.0,13195.0
rx5700,71700x,leagueOfLegends,1080.0,max,187.1,14729.0,15496.0
provega64,93900x,leagueOfLegends,1080.0,max,222.3,12402.0,32751.0
provega64,73800x,leagueOfLegends,1080.0,max,220.2,12402.0,23275.0
provega64,73700x,leagueOfLegends,1080.0,max,217.1,12402.0,22716.0
provega64,53600x,leagueOfLegends,1080.0,max,216.0,12402.0,18285.0
provega64,53600,leagueOfLegends,1080.0,max,209.8,12402.0,17822.0
provega64,52600x,leagueOfLegends,1080.0,max,203.6,12402.0,14053.0
provega64,51600x,leagueOfLegends,1080.0,max,191.1,12402.0,12943.0
provega64,52600,leagueOfLegends,1080.0,max,189.1,12402.0,13195.0
provega64,71700x,leagueOfLegends,1080.0,max,182.8,12402.0,15496.0
rx590,93900x,leagueOfLegends,1080.0,max,191.2,9665.0,32751.0
rx590,73800x,leagueOfLegends,1080.0,max,189.5,9665.0,23275.0
rx590,73700x,leagueOfLegends,1080.0,max,186.8,9665.0,22716.0
rx590,53600x,leagueOfLegends,1080.0,max,185.9,9665.0,18285.0
rx590,53600,leagueOfLegends,1080.0,max,180.5,9665.0,17822.0
rx590,52600x,leagueOfLegends,1080.0,max,175.2,9665.0,14053.0
rx590,51600x,leagueOfLegends,1080.0,max,164.5,9665.0,12943.0
rx590,52600,leagueOfLegends,1080.0,max,162.7,9665.0,13195.0
rx590,71700x,leagueOfLegends,1080.0,max,157.3,9665.0,15496.0
rx580,93900x,leagueOfLegends,1080.0,max,137.0,8907.0,32751.0
rx580,73800x,leagueOfLegends,1080.0,max,135.7,8907.0,23275.0
rx580,73700x,leagueOfLegends,1080.0,max,133.8,8907.0,22716.0
rx580,53600x,leagueOfLegends,1080.0,max,133.1,8907.0,18285.0
rx580,53600,leagueOfLegends,1080.0,max,129.3,8907.0,17822.0
rx580,52600x,leagueOfLegends,1080.0,max,125.5,8907.0,14053.0
rx580,51600x,leagueOfLegends,1080.0,max,118.6,8907.0,12943.0
rx580,52600,leagueOfLegends,1080.0,max,116.5,8907.0,13195.0
rx580,71700x,leagueOfLegends,1080.0,max,112.7,8907.0,15496.0
rtx2080ti,93900x,farCry5,1080.0,med,163.0,21796.0,32751.0
rtx2080ti,73800x,farCry5,1080.0,med,161.4,21796.0,23275.0
rtx2080ti,73700x,farCry5,1080.0,med,159.1,21796.0,22716.0
rtx2080ti,53600x,farCry5,1080.0,med,158.4,21796.0,18285.0
rtx2080ti,53600,farCry5,1080.0,med,153.8,21796.0,17822.0
rtx2080ti,52600x,farCry5,1080.0,med,149.2,21796.0,14053.0
rtx2080ti,51600x,farCry5,1080.0,med,140.0,21796.0,12943.0
rtx2080ti,52600,farCry5,1080.0,med,138.5,21796.0,13195.0
rtx2080ti,71700x,farCry5,1080.0,med,134.0,21796.0,15496.0
rtx2080,93900x,farCry5,1080.0,med,150.9,18732.0,32751.0
rtx2080,73800x,farCry5,1080.0,med,149.5,18732.0,23275.0
rtx2080,73700x,farCry5,1080.0,med,147.4,18732.0,22716.0
rtx2080,53600x,farCry5,1080.0,med,146.6,18732.0,18285.0
rtx2080,53600,farCry5,1080.0,med,142.4,18732.0,17822.0
rtx2080,52600x,farCry5,1080.0,med,138.2,18732.0,14053.0
rtx2080,51600x,farCry5,1080.0,med,129.7,18732.0,12943.0
rtx2080,52600,farCry5,1080.0,med,128.3,18732.0,13195.0
rtx2080,71700x,farCry5,1080.0,med,124.1,18732.0,15496.0
gtx1080ti,93900x,farCry5,1080.0,med,148.0,18284.0,32751.0
gtx1080ti,73800x,farCry5,1080.0,med,146.6,18284.0,23275.0
gtx1080ti,73700x,farCry5,1080.0,med,144.6,18284.0,22716.0
gtx1080ti,53600x,farCry5,1080.0,med,143.9,18284.0,18285.0
gtx1080ti,53600,farCry5,1080.0,med,139.7,18284.0,17822.0
gtx1080ti,52600x,farCry5,1080.0,med,135.5,18284.0,14053.0
gtx1080ti,51600x,farCry5,1080.0,med,127.9,18284.0,12943.0
gtx1080ti,52600,farCry5,1080.0,med,125.9,18284.0,13195.0
gtx1080ti,71700x,farCry5,1080.0,med,122.3,18284.0,15496.0
gtxtitanx,93900x,farCry5,1080.0,med,147.3,13173.0,32751.0
gtxtitanx,73800x,farCry5,1080.0,med,145.9,13173.0,23275.0
gtxtitanx,73700x,farCry5,1080.0,med,143.9,13173.0,22716.0
gtxtitanx,53600x,farCry5,1080.0,med,143.2,13173.0,18285.0
gtxtitanx,53600,farCry5,1080.0,med,139.1,13173.0,17822.0
gtxtitanx,52600x,farCry5,1080.0,med,134.8,13173.0,14053.0
gtxtitanx,51600x,farCry5,1080.0,med,126.6,13173.0,12943.0
gtxtitanx,52600,farCry5,1080.0,med,125.2,13173.0,13195.0
gtxtitanx,71700x,farCry5,1080.0,med,121.1,13173.0,15496.0
rtx2070super,93900x,farCry5,1080.0,med,146.5,18168.0,32751.0
rtx2070super,73800x,farCry5,1080.0,med,145.1,18168.0,23275.0
rtx2070super,73700x,farCry5,1080.0,med,143.1,18168.0,22716.0
rtx2070super,53600x,farCry5,1080.0,med,142.4,18168.0,18285.0
rtx2070super,53600,farCry5,1080.0,med,138.3,18168.0,17822.0
rtx2070super,52600x,farCry5,1080.0,med,134.2,18168.0,14053.0
rtx2070super,51600x,farCry5,1080.0,med,125.9,18168.0,12943.0
rtx2070super,52600,farCry5,1080.0,med,124.6,18168.0,13195.0
rtx2070super,71700x,farCry5,1080.0,med,120.5,18168.0,15496.0
rtx2070,93900x,farCry5,1080.0,med,143.3,16079.0,32751.0
rtx2070,73800x,farCry5,1080.0,med,142.0,16079.0,23275.0
rtx2070,73700x,farCry5,1080.0,med,139.9,16079.0,22716.0
rtx2070,53600x,farCry5,1080.0,med,139.3,16079.0,18285.0
rtx2070,53600,farCry5,1080.0,med,135.2,16079.0,17822.0
rtx2070,52600x,farCry5,1080.0,med,131.3,16079.0,14053.0
rtx2070,51600x,farCry5,1080.0,med,123.2,16079.0,12943.0
rtx2070,52600,farCry5,1080.0,med,121.9,16079.0,13195.0
rtx2070,71700x,farCry5,1080.0,med,117.8,16079.0,15496.0
rtx2060super,93900x,farCry5,1080.0,med,139.9,16514.0,32751.0
rtx2060super,73800x,farCry5,1080.0,med,138.6,16514.0,23275.0
rtx2060super,73700x,farCry5,1080.0,med,136.6,16514.0,22716.0
rtx2060super,53600x,farCry5,1080.0,med,136.0,16514.0,18285.0
rtx2060super,53600,farCry5,1080.0,med,132.0,16514.0,17822.0
rtx2060super,52600x,farCry5,1080.0,med,128.1,16514.0,14053.0
rtx2060super,51600x,farCry5,1080.0,med,120.2,16514.0,12943.0
rtx2060super,52600,farCry5,1080.0,med,118.9,16514.0,13195.0
rtx2060super,71700x,farCry5,1080.0,med,115.0,16514.0,15496.0
rtx2060,93900x,farCry5,1080.0,med,137.1,13953.0,32751.0
rtx2060,73800x,farCry5,1080.0,med,135.9,13953.0,23275.0
rtx2060,73700x,farCry5,1080.0,med,133.9,13953.0,22716.0
rtx2060,53600x,farCry5,1080.0,med,133.3,13953.0,18285.0
rtx2060,53600,farCry5,1080.0,med,129.5,13953.0,17822.0
rtx2060,52600x,farCry5,1080.0,med,125.6,13953.0,14053.0
rtx2060,51600x,farCry5,1080.0,med,117.8,13953.0,12943.0
rtx2060,52600,farCry5,1080.0,med,116.6,13953.0,13195.0
rtx2060,71700x,farCry5,1080.0,med,112.7,13953.0,15496.0
gtx1070ti,93900x,farCry5,1080.0,med,135.2,14500.0,32751.0
gtx1070ti,73800x,farCry5,1080.0,med,134.0,14500.0,23275.0
gtx1070ti,73700x,farCry5,1080.0,med,132.1,14500.0,22716.0
gtx1070ti,53600x,farCry5,1080.0,med,131.5,14500.0,18285.0
gtx1070ti,53600,farCry5,1080.0,med,127.7,14500.0,17822.0
gtx1070ti,52600x,farCry5,1080.0,med,123.8,14500.0,14053.0
gtx1070ti,51600x,farCry5,1080.0,med,116.4,14500.0,12943.0
gtx1070ti,52600,farCry5,1080.0,med,114.9,14500.0,13195.0
gtx1070ti,71700x,farCry5,1080.0,med,112.0,14500.0,15496.0
gtx1660ti,93900x,farCry5,1080.0,med,128.1,11794.0,32751.0
gtx1660ti,73800x,farCry5,1080.0,med,126.9,11794.0,23275.0
gtx1660ti,73700x,farCry5,1080.0,med,125.2,11794.0,22716.0
gtx1660ti,53600x,farCry5,1080.0,med,124.5,11794.0,18285.0
gtx1660ti,53600,farCry5,1080.0,med,120.9,11794.0,17822.0
gtx1660ti,52600x,farCry5,1080.0,med,117.3,11794.0,14053.0
gtx1660ti,51600x,farCry5,1080.0,med,110.2,11794.0,12943.0
gtx1660ti,52600,farCry5,1080.0,med,109.0,11794.0,13195.0
gtx1660ti,71700x,farCry5,1080.0,med,105.4,11794.0,15496.0
gtx1660super,93900x,farCry5,1080.0,med,127.1,12732.0,32751.0
gtx1660super,73800x,farCry5,1080.0,med,125.9,12732.0,23275.0
gtx1660super,73700x,farCry5,1080.0,med,124.2,12732.0,22716.0
gtx1660super,53600x,farCry5,1080.0,med,123.5,12732.0,18285.0
gtx1660super,53600,farCry5,1080.0,med,120.0,12732.0,17822.0
gtx1660super,52600x,farCry5,1080.0,med,116.4,12732.0,14053.0
gtx1660super,51600x,farCry5,1080.0,med,109.2,12732.0,12943.0
gtx1660super,52600,farCry5,1080.0,med,108.1,12732.0,13195.0
gtx1660super,71700x,farCry5,1080.0,med,104.5,12732.0,15496.0
gtx980ti,93900x,farCry5,1080.0,med,127.1,13864.0,32751.0
gtx980ti,73800x,farCry5,1080.0,med,125.9,13864.0,23275.0
gtx980ti,73700x,farCry5,1080.0,med,124.2,13864.0,22716.0
gtx980ti,53600x,farCry5,1080.0,med,123.5,13864.0,18285.0
gtx980ti,53600,farCry5,1080.0,med,120.0,13864.0,17822.0
gtx980ti,52600x,farCry5,1080.0,med,116.4,13864.0,14053.0
gtx980ti,51600x,farCry5,1080.0,med,109.2,13864.0,12943.0
gtx980ti,52600,farCry5,1080.0,med,108.1,13864.0,13195.0
gtx980ti,71700x,farCry5,1080.0,med,104.5,13864.0,15496.0
gtx1660,93900x,farCry5,1080.0,med,124.9,11695.0,32751.0
gtx1660,73800x,farCry5,1080.0,med,123.7,11695.0,23275.0
gtx1660,73700x,farCry5,1080.0,med,121.9,11695.0,22716.0
gtx1660,53600x,farCry5,1080.0,med,121.4,11695.0,18285.0
gtx1660,53600,farCry5,1080.0,med,117.9,11695.0,17822.0
gtx1660,52600x,farCry5,1080.0,med,114.3,11695.0,14053.0
gtx1660,51600x,farCry5,1080.0,med,107.3,11695.0,12943.0
gtx1660,52600,farCry5,1080.0,med,106.2,11695.0,13195.0
gtx1660,71700x,farCry5,1080.0,med,102.7,11695.0,15496.0
gtx980,93900x,farCry5,1080.0,med,113.1,11237.0,32751.0
gtx980,73800x,farCry5,1080.0,med,112.0,11237.0,23275.0
gtx980,73700x,farCry5,1080.0,med,110.4,11237.0,22716.0
gtx980,53600x,farCry5,1080.0,med,109.8,11237.0,18285.0
gtx980,53600,farCry5,1080.0,med,106.7,11237.0,17822.0
gtx980,52600x,farCry5,1080.0,med,103.5,11237.0,14053.0
gtx980,51600x,farCry5,1080.0,med,97.1,11237.0,12943.0
gtx980,52600,farCry5,1080.0,med,96.2,11237.0,13195.0
gtx980,71700x,farCry5,1080.0,med,92.9,11237.0,15496.0
gtx10605gb,93900x,farCry5,1080.0,med,111.7,8704.0,32751.0
gtx10605gb,73800x,farCry5,1080.0,med,110.7,8704.0,23275.0
gtx10605gb,73700x,farCry5,1080.0,med,109.2,8704.0,22716.0
gtx10605gb,53600x,farCry5,1080.0,med,108.6,8704.0,18285.0
gtx10605gb,53600,farCry5,1080.0,med,105.5,8704.0,17822.0
gtx10605gb,52600x,farCry5,1080.0,med,102.4,8704.0,14053.0
gtx10605gb,51600x,farCry5,1080.0,med,96.3,8704.0,12943.0
gtx10605gb,52600,farCry5,1080.0,med,95.0,8704.0,13195.0
gtx10605gb,71700x,farCry5,1080.0,med,92.2,8704.0,15496.0
gtx970,93900x,farCry5,1080.0,med,107.8,9688.0,32751.0
gtx970,73800x,farCry5,1080.0,med,106.8,9688.0,23275.0
gtx970,73700x,farCry5,1080.0,med,105.4,9688.0,22716.0
gtx970,53600x,farCry5,1080.0,med,104.8,9688.0,18285.0
gtx970,53600,farCry5,1080.0,med,101.8,9688.0,17822.0
gtx970,52600x,farCry5,1080.0,med,98.8,9688.0,14053.0
gtx970,51600x,farCry5,1080.0,med,92.8,9688.0,12943.0
gtx970,52600,farCry5,1080.0,med,91.8,9688.0,13195.0
gtx970,71700x,farCry5,1080.0,med,88.8,9688.0,15496.0
gtx1050ti,93900x,farCry5,1080.0,med,86.4,6314.0,32751.0
gtx1050ti,73800x,farCry5,1080.0,med,85.6,6314.0,23275.0
gtx1050ti,73700x,farCry5,1080.0,med,84.4,6314.0,22716.0
gtx1050ti,53600x,farCry5,1080.0,med,84.0,6314.0,18285.0
gtx1050ti,53600,farCry5,1080.0,med,81.7,6314.0,17822.0
gtx1050ti,52600x,farCry5,1080.0,med,79.2,6314.0,14053.0
gtx1050ti,51600x,farCry5,1080.0,med,74.5,6314.0,12943.0
gtx1050ti,52600,farCry5,1080.0,med,73.5,6314.0,13195.0
gtx1050ti,71700x,farCry5,1080.0,med,71.3,6314.0,15496.0
rx5700xt,93900x,farCry5,1080.0,med,140.7,16892.0,32751.0
rx5700xt,73800x,farCry5,1080.0,med,139.4,16892.0,23275.0
rx5700xt,73700x,farCry5,1080.0,med,137.4,16892.0,22716.0
rx5700xt,53600x,farCry5,1080.0,med,136.8,16892.0,18285.0
rx5700xt,53600,farCry5,1080.0,med,132.9,16892.0,17822.0
rx5700xt,52600x,farCry5,1080.0,med,128.9,16892.0,14053.0
rx5700xt,51600x,farCry5,1080.0,med,121.0,16892.0,12943.0
rx5700xt,52600,farCry5,1080.0,med,119.6,16892.0,13195.0
rx5700xt,71700x,farCry5,1080.0,med,115.7,16892.0,15496.0
rx5700,93900x,farCry5,1080.0,med,138.0,14729.0,32751.0
rx5700,73800x,farCry5,1080.0,med,136.7,14729.0,23275.0
rx5700,73700x,farCry5,1080.0,med,134.8,14729.0,22716.0
rx5700,53600x,farCry5,1080.0,med,134.2,14729.0,18285.0
rx5700,53600,farCry5,1080.0,med,130.4,14729.0,17822.0
rx5700,52600x,farCry5,1080.0,med,126.4,14729.0,14053.0
rx5700,51600x,farCry5,1080.0,med,118.7,14729.0,12943.0
rx5700,52600,farCry5,1080.0,med,117.4,14729.0,13195.0
rx5700,71700x,farCry5,1080.0,med,113.6,14729.0,15496.0
provega64,93900x,farCry5,1080.0,med,136.2,12402.0,32751.0
provega64,73800x,farCry5,1080.0,med,134.9,12402.0,23275.0
provega64,73700x,farCry5,1080.0,med,133.0,12402.0,22716.0
provega64,53600x,farCry5,1080.0,med,132.4,12402.0,18285.0
provega64,53600,farCry5,1080.0,med,128.5,12402.0,17822.0
provega64,52600x,farCry5,1080.0,med,124.7,12402.0,14053.0
provega64,51600x,farCry5,1080.0,med,117.1,12402.0,12943.0
provega64,52600,farCry5,1080.0,med,115.8,12402.0,13195.0
provega64,71700x,farCry5,1080.0,med,112.0,12402.0,15496.0
rx590,93900x,farCry5,1080.0,med,123.8,9665.0,32751.0
rx590,73800x,farCry5,1080.0,med,122.6,9665.0,23275.0
rx590,73700x,farCry5,1080.0,med,120.8,9665.0,22716.0
rx590,53600x,farCry5,1080.0,med,120.3,9665.0,18285.0
rx590,53600,farCry5,1080.0,med,116.9,9665.0,17822.0
rx590,52600x,farCry5,1080.0,med,113.4,9665.0,14053.0
rx590,51600x,farCry5,1080.0,med,106.4,9665.0,12943.0
rx590,52600,farCry5,1080.0,med,105.2,9665.0,13195.0
rx590,71700x,farCry5,1080.0,med,101.8,9665.0,15496.0
rx580,93900x,farCry5,1080.0,med,96.9,8907.0,32751.0
rx580,73800x,farCry5,1080.0,med,96.0,8907.0,23275.0
rx580,73700x,farCry5,1080.0,med,94.6,8907.0,22716.0
rx580,53600x,farCry5,1080.0,med,94.1,8907.0,18285.0
rx580,53600,farCry5,1080.0,med,91.4,8907.0,17822.0
rx580,52600x,farCry5,1080.0,med,88.8,8907.0,14053.0
rx580,51600x,farCry5,1080.0,med,83.4,8907.0,12943.0
rx580,52600,farCry5,1080.0,med,82.4,8907.0,13195.0
rx580,71700x,farCry5,1080.0,med,80.2,8907.0,15496.0
rtx2080ti,93900x,warframe,1080.0,max,252.9,21796.0,32751.0
rtx2080ti,73800x,warframe,1080.0,max,250.5,21796.0,23275.0
rtx2080ti,73700x,warframe,1080.0,max,247.0,21796.0,22716.0
rtx2080ti,53600x,warframe,1080.0,max,245.8,21796.0,18285.0
rtx2080ti,53600,warframe,1080.0,max,238.7,21796.0,17822.0
rtx2080ti,52600x,warframe,1080.0,max,231.1,21796.0,14053.0
rtx2080ti,51600x,warframe,1080.0,max,216.9,21796.0,12943.0
rtx2080ti,52600,warframe,1080.0,max,214.6,21796.0,13195.0
rtx2080ti,71700x,warframe,1080.0,max,207.5,21796.0,15496.0
rtx2080,93900x,warframe,1080.0,max,205.5,18732.0,32751.0
rtx2080,73800x,warframe,1080.0,max,203.5,18732.0,23275.0
rtx2080,73700x,warframe,1080.0,max,200.7,18732.0,22716.0
rtx2080,53600x,warframe,1080.0,max,199.7,18732.0,18285.0
rtx2080,53600,warframe,1080.0,max,193.9,18732.0,17822.0
rtx2080,52600x,warframe,1080.0,max,187.8,18732.0,14053.0
rtx2080,51600x,warframe,1080.0,max,176.3,18732.0,12943.0
